age,season,transfer_no,apearance,goal,assist,yellow,yellow2,red,foot,height,position,mv
23,18,5,19,1,1,1,0,0,left,181,Midfielder - Central Midfield,3600000
22,17,4,36,4,4,4,0,0,left,181,Midfielder - Central Midfield,1440000
21,16,3,6,0,1,1,0,0,left,181,Midfielder - Central Midfield,2475000
19,14,2,5,1,0,0,0,0,left,181,Midfielder - Central Midfield,562500
21,19,1,3,0,0,0,0,0,right,176,Defender - Right-Back,900000
20,19,4,36,9,9,1,0,0,left,176,Forward - Right Winger,1130000
19,18,3,33,3,5,0,1,0,left,176,Forward - Right Winger,450000
17,16,2,13,5,5,0,0,0,left,176,Forward - Right Winger,450000
16,15,1,5,0,1,0,0,0,left,176,Forward - Right Winger,450000
24,19,3,9,0,0,2,0,0,right,176,Defender - Right-Back,225000
22,18,2,0,0,0,0,0,0,right,176,Defender - Right-Back,45000
21,17,1,0,0,0,0,0,0,right,176,Defender - Right-Back,45000
27,18,10,30,1,0,8,2,0,right,182,Defender - Centre-Back,630000
25,16,9,29,1,0,7,1,0,right,182,Defender - Centre-Back,1130000
24,15,8,29,0,0,7,0,0,right,182,Defender - Centre-Back,1350000
23,14,7,31,1,1,10,0,1,right,182,Defender - Centre-Back,1485000
22,13,6,35,0,0,2,1,0,right,182,Defender - Centre-Back,1620000
21,12,5,25,0,0,4,0,0,right,182,Defender - Centre-Back,1350000
19,10,4,37,1,0,5,0,0,right,182,Defender - Centre-Back,1350000
26,19,7,24,1,2,7,0,0,right,184,Midfielder - Defensive Midfield,1800000
25,18,6,22,1,1,4,0,0,right,184,Midfielder - Defensive Midfield,1800000
24,17,5,24,3,2,6,0,0,right,184,Midfielder - Defensive Midfield,1350000
23,16,4,34,0,1,7,0,0,right,184,Midfielder - Defensive Midfield,1170000
22,15,3,3,0,0,0,1,0,right,184,Midfielder - Defensive Midfield,900000
19,12,2,32,1,0,8,1,0,right,184,Midfielder - Defensive Midfield,900000
32,17,4,2,0,0,0,0,0,right,181,Forward - Centre-Forward,23000
26,11,2,1,0,0,0,0,0,right,181,Forward - Centre-Forward,23000
24,9,1,8,2,0,1,0,0,right,181,Forward - Centre-Forward,23000
20,20,8,1,0,0,0,0,0,left,181,Defender - Left-Back,23000
19,19,7,0,0,0,0,0,0,left,181,Defender - Left-Back,23000
28,20,10,5,1,0,0,0,0,right,179,Forward - Left Winger,1170000
26,18,9,28,1,5,2,0,0,right,179,Forward - Left Winger,450000
25,17,8,1,1,0,0,0,0,right,179,Forward - Left Winger,3375000
24,16,7,14,0,1,0,0,0,right,179,Forward - Left Winger,4500000
23,15,6,36,4,5,3,0,0,right,179,Forward - Left Winger,6300000
22,14,5,36,4,7,2,0,0,right,179,Forward - Left Winger,9000000
20,12,4,42,4,8,3,0,0,right,179,Forward - Left Winger,2250000
18,10,3,20,1,1,0,0,0,right,179,Forward - Left Winger,2250000
17,9,2,2,0,0,0,0,0,right,179,Forward - Left Winger,2250000
24,20,10,1,0,0,0,0,0,right,179,Forward - Centre-Forward,360000
23,19,9,23,3,2,4,0,0,right,179,Forward - Centre-Forward,450000
22,18,8,20,3,3,3,0,0,right,179,Forward - Centre-Forward,495000
21,17,7,20,12,3,2,0,0,right,179,Forward - Centre-Forward,540000
20,16,6,45,14,2,9,0,0,right,179,Forward - Centre-Forward,540000
24,19,8,37,4,7,2,1,1,right,169,Forward - Right Winger,810000
22,17,7,29,2,2,5,0,0,right,169,Forward - Right Winger,180000
20,15,6,3,0,0,0,0,0,right,169,Forward - Right Winger,180000
19,14,5,8,0,0,0,0,0,right,169,Forward - Right Winger,180000
25,19,6,3,3,0,0,0,0,right,186,Midfielder - Defensive Midfield,90000
20,19,2,20,3,0,1,0,1,right,178,Forward - Right Winger,90000
18,5,1,12,1,0,6,0,0,right,178,Defender - Centre-Back,90000
26,20,7,3,1,0,1,0,0,right,194,Defender - Centre-Back,630000
25,19,6,12,1,0,3,0,0,right,194,Defender - Centre-Back,765000
23,17,5,26,1,0,2,0,0,right,194,Defender - Centre-Back,630000
21,15,4,1,0,0,1,0,0,right,194,Defender - Centre-Back,630000
20,14,3,3,1,0,0,0,0,right,194,Defender - Centre-Back,630000
26,20,8,4,0,0,0,0,0,right,178,Defender - Right-Back,630000
25,19,7,17,0,1,3,0,0,right,178,Defender - Right-Back,607500
23,17,6,21,0,1,4,0,0,right,178,Defender - Right-Back,900000
22,16,5,22,0,3,6,0,0,right,178,Defender - Right-Back,1350000
20,14,4,29,0,1,4,0,0,right,178,Defender - Right-Back,1350000
20,13,3,46,1,2,4,1,1,right,178,Defender - Right-Back,1350000
19,13,2,46,1,2,4,1,1,right,178,Defender - Right-Back,1350000
17,11,1,2,0,0,1,0,0,right,178,Defender - Right-Back,1350000
25,17,4,25,0,0,5,0,1,right,180,Midfielder - Defensive Midfield,1690000
22,14,3,44,0,0,17,0,0,right,180,Midfielder - Defensive Midfield,630000
21,13,2,26,2,0,8,1,0,right,180,Midfielder - Defensive Midfield,90000
18,10,1,5,0,0,0,0,0,right,180,Midfielder - Defensive Midfield,630000
29,20,10,7,1,1,1,0,0,left,174,Forward - Left Winger,90000
28,19,9,11,1,0,1,0,0,left,174,Forward - Left Winger,270000
27,18,8,15,1,0,1,0,0,left,174,Forward - Left Winger,420000
26,17,7,12,0,1,1,0,0,left,174,Forward - Left Winger,540000
22,13,6,3,1,0,1,0,0,left,174,Forward - Left Winger,630000
19,10,5,28,0,0,5,1,0,left,174,Forward - Left Winger,630000
31,14,8,6,1,0,0,0,0,right,187,Forward - Centre-Forward,225000
30,14,7,6,1,0,0,0,0,right,187,Forward - Centre-Forward,135000
24,7,2,23,3,0,5,0,0,right,187,Forward - Centre-Forward,225000
23,7,1,23,3,0,5,0,0,right,187,Forward - Centre-Forward,225000
19,16,5,3,0,0,0,0,0,right,182,Midfielder - Central Midfield,225000
17,19,4,24,0,0,11,0,0,right,183,Midfielder - Defensive Midfield,225000
26,20,10,7,0,0,1,0,0,right,186,Defender - Centre-Back,1350000
24,18,9,23,0,0,5,0,0,right,186,Defender - Centre-Back,270000
23,17,8,4,0,0,0,0,0,right,186,Defender - Centre-Back,900000
22,16,7,34,1,0,7,0,1,right,186,Defender - Centre-Back,315000
21,15,6,43,3,0,10,0,0,right,186,Defender - Centre-Back,135000
20,14,5,0,0,0,0,0,0,right,186,Defender - Centre-Back,135000
19,13,4,6,0,0,1,0,0,right,186,Defender - Centre-Back,135000
18,18,4,2,0,0,0,0,0,right,186,Defender - Centre-Back,135000
23,20,4,6,1,0,3,0,0,left,180,Forward - Centre-Forward,720000
22,19,3,38,0,3,10,0,0,left,180,Forward - Centre-Forward,1276666.667
19,16,2,13,0,0,1,0,0,left,180,Forward - Centre-Forward,135000
18,15,1,14,3,1,1,0,0,left,180,Forward - Centre-Forward,135000
20,18,2,1,0,1,0,0,0,right,180,Forward - Centre-Forward,135000
23,19,7,1,1,0,0,0,0,left,172,Midfielder - Attacking Midfield,135000
19,15,3,2,2,0,1,0,0,left,172,Midfielder - Attacking Midfield,135000
22,19,3,28,0,0,8,0,0,left,178,Defender - Left-Back,135000
21,18,2,1,0,0,0,0,0,left,178,Defender - Left-Back,135000
28,20,9,12,2,0,4,0,0,right,187,Defender - Centre-Back,585000
27,19,8,23,3,0,5,0,0,right,187,Defender - Centre-Back,450000
26,18,7,1,0,0,0,0,0,right,187,Defender - Centre-Back,450000
24,16,4,27,0,0,10,0,0,right,187,Defender - Centre-Back,540000
22,14,3,27,3,0,9,0,1,right,187,Defender - Centre-Back,540000
21,13,2,24,0,1,5,1,1,right,187,Defender - Centre-Back,540000
19,11,1,0,0,0,0,0,0,right,187,Defender - Centre-Back,540000
28,20,9,1,0,0,0,0,0,right,166,Midfielder - Left Midfield,630000
26,18,8,35,2,7,10,1,0,right,166,Midfielder - Left Midfield,540000
23,15,7,38,2,1,9,0,0,right,166,Midfielder - Left Midfield,45000
23,14,6,16,2,0,2,1,0,right,166,Midfielder - Left Midfield,45000
22,14,5,16,2,0,2,1,0,right,166,Midfielder - Left Midfield,45000
19,11,1,0,0,0,0,0,0,right,166,Midfielder - Left Midfield,45000
30,18,8,45,10,7,9,0,0,right,194,Forward - Centre-Forward,450000
29,17,7,40,8,4,2,0,0,right,194,Forward - Centre-Forward,450000
28,16,6,18,7,1,2,0,0,right,194,Forward - Centre-Forward,360000
27,15,5,16,3,3,1,0,0,right,194,Forward - Centre-Forward,315000
26,14,4,53,24,3,8,0,0,right,194,Forward - Centre-Forward,315000
25,13,3,23,3,0,3,1,0,right,194,Forward - Centre-Forward,360000
23,11,2,37,25,0,9,1,0,right,194,Forward - Centre-Forward,360000
22,10,1,37,24,0,7,0,0,right,194,Forward - Centre-Forward,360000
19,19,2,4,0,0,0,0,0,right,175,Forward - Centre-Forward,270000
33,20,10,2,0,0,0,0,0,right,184,Forward - Centre-Forward,225000
32,19,9,20,6,2,1,0,1,right,184,Forward - Centre-Forward,1350000
31,18,8,3,0,0,0,0,0,right,184,Forward - Centre-Forward,1350000
28,15,7,33,9,3,5,0,0,right,184,Forward - Centre-Forward,900000
22,9,6,25,3,0,5,1,0,right,184,Forward - Centre-Forward,450000
21,8,5,3,1,0,0,0,0,right,184,Forward - Centre-Forward,270000
19,6,4,18,1,0,2,0,1,right,184,Forward - Centre-Forward,270000
24,20,6,11,1,0,1,0,1,right,177,Forward - Left Winger,585000
22,18,5,30,5,0,6,0,0,right,177,Forward - Left Winger,555000
21,17,4,25,4,3,6,1,0,right,177,Forward - Left Winger,675000
20,16,3,25,2,2,6,3,0,right,177,Forward - Left Winger,360000
19,15,2,38,4,6,14,0,0,right,177,Forward - Left Winger,360000
17,13,1,10,3,3,1,0,0,right,177,Forward - Left Winger,360000
22,18,3,21,0,0,6,0,0,right,177,Defender - Centre-Back,360000
19,15,2,2,0,0,0,0,0,right,177,Defender - Centre-Back,360000
21,20,1,2,0,0,0,0,0,right,177,Defender - Centre-Back,360000
19,19,5,21,3,0,1,0,0,right,177,Midfielder,360000
33,20,14,2,0,0,0,0,0,right,185,Defender - Centre-Back,180000
32,19,13,11,0,0,1,0,0,right,185,Defender - Centre-Back,382500
31,18,12,21,1,0,6,1,0,right,185,Defender - Centre-Back,585000
29,16,11,29,0,0,6,0,0,right,185,Defender - Centre-Back,720000
25,12,9,37,3,0,11,1,1,right,185,Defender - Centre-Back,90000
19,19,6,22,1,0,1,0,0,right,192,Defender - Centre-Back,45000
17,17,5,20,0,0,2,0,0,right,192,Defender - Centre-Back,45000
16,16,4,21,1,0,6,0,1,right,192,Defender - Centre-Back,45000
19,18,2,1,0,0,0,0,0,both,184,Midfielder - Defensive Midfield,45000
32,17,10,20,0,0,8,1,0,right,183,Midfielder - Defensive Midfield,450000
26,11,9,51,1,4,7,0,0,right,183,Midfielder - Defensive Midfield,1130000
22,7,8,39,0,1,9,1,0,right,183,Midfielder - Defensive Midfield,1350000
21,6,7,4,0,0,0,1,0,right,183,Midfielder - Defensive Midfield,270000
20,5,6,16,0,0,5,0,0,right,183,Midfielder - Defensive Midfield,270000
27,20,9,7,0,0,0,0,0,right,190,Defender - Centre-Back,540000
26,19,8,27,2,0,3,0,0,right,190,Defender - Centre-Back,630000
25,18,7,13,0,1,5,0,0,right,190,Defender - Centre-Back,1130000
24,17,6,35,1,0,12,0,1,right,190,Defender - Centre-Back,900000
23,16,5,38,0,1,9,0,0,right,190,Defender - Centre-Back,225000
23,15,4,17,2,0,4,1,0,right,190,Defender - Centre-Back,225000
22,15,3,17,2,0,4,1,0,right,190,Defender - Centre-Back,225000
20,13,2,0,0,0,0,0,0,right,190,Defender - Centre-Back,90000
21,19,2,23,1,1,3,0,0,left,190,Forward - Centre-Forward,720000
19,17,1,9,0,0,0,0,0,left,190,Forward - Centre-Forward,563000
25,20,4,3,0,0,1,0,0,right,177,Midfielder - Defensive Midfield,180000
24,19,3,11,0,2,3,0,0,right,177,Midfielder - Defensive Midfield,360000
22,16,2,2,0,1,1,0,0,right,177,Midfielder - Defensive Midfield,68000
21,16,1,2,0,1,1,0,0,right,177,Midfielder - Defensive Midfield,68000
19,18,4,1,0,0,0,0,0,right,177,Forward - Left Winger,68000
33,13,11,35,1,0,3,0,2,right,180,Defender - Centre-Back,315000
32,12,10,32,0,0,4,0,0,right,180,Defender - Centre-Back,315000
28,8,7,4,0,0,0,0,0,right,180,Defender - Centre-Back,315000
21,20,5,2,0,0,0,0,0,both,178,Forward - Right Winger,720000
20,19,4,10,1,0,2,0,0,both,178,Forward - Right Winger,450000
19,18,3,21,0,2,0,0,0,both,178,Forward - Right Winger,450000
17,16,2,28,2,1,0,0,0,both,178,Forward - Right Winger,450000
16,15,1,30,11,0,2,0,0,both,178,Forward - Right Winger,450000
29,19,8,19,5,0,2,0,0,right,185,Forward - Centre-Forward,315000
27,17,7,21,6,1,2,0,0,right,185,Forward - Centre-Forward,1580000
26,16,6,30,8,3,5,0,0,right,185,Forward - Centre-Forward,1710000
25,15,5,22,0,1,2,0,0,right,185,Forward - Centre-Forward,3150000
24,14,4,28,7,0,1,0,0,right,185,Forward - Centre-Forward,3600000
23,13,3,36,4,6,2,0,0,right,185,Forward - Centre-Forward,3330000
21,11,2,24,4,0,5,0,0,right,185,Forward - Centre-Forward,3330000
29,15,6,32,0,5,7,2,1,left,173,Defender - Left-Back,360000
28,14,5,8,0,2,1,0,0,left,173,Defender - Left-Back,810000
26,12,4,21,0,2,5,0,0,left,173,Defender - Left-Back,900000
22,8,3,11,0,1,4,0,0,left,173,Defender - Left-Back,360000
21,7,2,22,2,0,8,1,0,left,173,Defender - Left-Back,360000
20,6,1,7,0,0,1,0,0,left,173,Defender - Left-Back,360000
26,18,7,27,4,2,5,0,0,right,174,Midfielder - Right Midfield,315000
23,15,6,34,4,2,7,0,0,right,174,Midfielder - Right Midfield,270000
20,12,5,36,5,0,5,0,0,right,174,Midfielder - Right Midfield,45000
19,11,4,1,0,0,0,0,0,right,174,Midfielder - Right Midfield,45000
19,10,3,2,0,0,0,0,0,right,174,Midfielder - Right Midfield,45000
18,10,2,2,0,0,0,0,0,right,174,Midfielder - Right Midfield,45000
22,19,2,14,3,0,2,0,0,right,185,Midfielder - Attacking Midfield,23000
21,18,1,1,1,0,0,0,0,right,185,Midfielder - Attacking Midfield,23000
21,20,4,6,0,0,0,0,1,right,183,Defender - Right-Back,23000
19,18,3,1,0,0,0,0,0,right,183,Defender - Right-Back,23000
30,18,7,58,12,6,4,0,0,right,175,Forward - Centre-Forward,3150000
28,16,6,94,38,8,10,0,0,right,175,Forward - Centre-Forward,2700000
27,15,5,72,36,22,14,0,0,right,175,Forward - Centre-Forward,2930000
26,14,4,76,28,8,8,0,0,right,175,Forward - Centre-Forward,2250000
25,13,3,38,8,6,8,0,0,right,175,Forward - Centre-Forward,2480000
22,10,2,66,24,4,2,0,0,right,175,Forward - Centre-Forward,360000
19,16,2,2,0,0,1,0,0,right,182,Forward - Right Winger,2480000
23,19,3,11,2,0,1,0,0,left,176,Midfielder - Right Midfield,540000
19,15,2,21,0,2,4,1,0,left,176,Midfielder - Right Midfield,540000
20,20,3,3,2,2,0,0,0,left,178,Midfielder - Attacking Midfield,855000
19,19,2,15,2,3,3,0,0,left,178,Midfielder - Attacking Midfield,900000
18,18,1,34,15,8,3,0,0,left,178,Midfielder - Attacking Midfield,900000
23,20,3,1,0,0,0,0,0,right,176,Forward - Right Winger,900000
19,16,1,1,0,0,0,0,0,right,176,Forward - Right Winger,900000
31,18,14,31,3,2,0,0,1,right,183,Forward - Left Winger,450000
30,17,13,13,2,2,1,0,0,right,183,Forward - Left Winger,562500
28,15,12,32,1,4,2,0,0,right,183,Forward - Left Winger,765000
27,14,11,37,4,1,7,0,1,right,183,Forward - Left Winger,270000
26,13,10,27,4,3,2,0,0,right,183,Forward - Left Winger,270000
24,11,9,21,6,4,8,0,0,right,183,Forward - Left Winger,180000
22,9,8,19,1,0,3,0,0,right,183,Forward - Left Winger,270000
21,8,7,29,5,0,3,0,0,right,183,Forward - Left Winger,270000
21,7,6,17,2,0,2,0,1,right,183,Forward - Left Winger,270000
20,7,5,17,2,0,2,0,1,right,183,Forward - Left Winger,270000
21,15,3,10,0,0,0,0,0,right,188,Midfielder - Defensive Midfield,135000
20,14,2,24,2,0,2,0,2,right,188,Midfielder - Defensive Midfield,135000
18,12,1,2,0,0,0,0,0,right,188,Midfielder - Defensive Midfield,135000
23,19,4,28,1,1,4,0,0,right,184,Midfielder - Defensive Midfield,4500000
22,18,3,30,1,1,6,0,0,right,184,Midfielder - Defensive Midfield,4500000
19,15,2,29,0,0,5,0,0,right,184,Midfielder - Defensive Midfield,4500000
24,18,6,22,5,0,0,0,0,left,176,Forward,45000
24,20,7,1,0,0,0,0,0,right,186,Defender - Centre-Back,1980000
23,19,6,25,1,1,7,0,0,right,186,Defender - Centre-Back,1620000
22,18,5,21,1,0,8,0,0,right,186,Defender - Centre-Back,585000
21,17,4,11,0,0,3,0,0,right,186,Defender - Centre-Back,630000
20,16,3,31,0,0,7,1,0,right,186,Defender - Centre-Back,270000
19,15,2,26,2,1,4,0,1,right,186,Defender - Centre-Back,270000
16,12,1,15,0,0,2,0,0,right,186,Defender - Centre-Back,270000
35,20,10,2,0,0,0,0,0,right,184,Defender - Centre-Back,293000
34,19,9,28,0,0,2,1,1,right,184,Defender - Centre-Back,360000
33,18,8,26,1,0,4,0,0,right,184,Defender - Centre-Back,675000
32,17,7,1,0,0,0,0,0,right,184,Defender - Centre-Back,2700000
28,13,6,33,4,0,6,0,0,right,184,Defender - Centre-Back,10800000
22,7,5,3,0,0,1,0,0,right,184,Defender - Centre-Back,180000
31,20,5,10,0,0,1,0,0,left,183,Defender - Centre-Back,1800000
27,16,4,37,5,1,5,0,0,left,183,Defender - Centre-Back,1800000
28,20,5,2,0,0,1,0,0,right,184,Midfielder - Central Midfield,1440000
25,17,4,32,2,0,5,0,0,right,184,Midfielder - Central Midfield,1125000
24,16,3,25,2,0,5,0,0,right,184,Midfielder - Central Midfield,450000
21,13,2,24,1,4,1,0,0,right,184,Midfielder - Central Midfield,90000
20,12,1,26,7,1,7,0,0,right,184,Midfielder - Central Midfield,450000
25,20,7,3,0,0,0,0,0,right,172,Forward - Left Winger,1440000
24,19,6,16,2,1,1,0,0,right,172,Forward - Left Winger,1800000
22,17,5,25,6,2,2,0,0,right,172,Forward - Left Winger,2250000
21,16,4,40,18,5,2,0,0,right,172,Forward - Left Winger,225000
19,14,3,30,7,1,5,0,0,right,172,Forward - Left Winger,225000
18,13,2,22,7,2,2,0,0,right,172,Forward - Left Winger,225000
17,12,1,23,1,0,1,0,0,right,172,Forward - Left Winger,225000
36,19,6,13,1,2,0,0,0,right,178,Defender - Right-Back,450000
34,17,5,22,0,0,4,0,0,right,178,Defender - Right-Back,900000
31,14,4,38,1,4,6,0,0,right,178,Defender - Right-Back,4500000
26,9,3,43,3,12,2,0,0,right,178,Defender - Right-Back,2250000
23,6,2,38,1,4,4,0,0,right,178,Defender - Right-Back,2250000
20,3,1,29,3,0,5,0,0,right,178,Defender - Right-Back,2250000
21,20,2,2,0,0,1,0,1,right,180,Midfielder - Attacking Midfield,2250000
20,19,1,0,0,0,0,0,0,right,180,Midfielder - Attacking Midfield,2250000
17,19,1,1,1,0,0,0,0,right,180,Midfielder - Right Midfield,2250000
17,20,2,2,0,0,0,0,0,right,188,Defender - Centre-Back,2250000
25,20,7,4,0,0,0,0,0,left,175,Forward - Right Winger,1980000
24,19,6,24,1,3,3,0,0,left,175,Forward - Right Winger,2700000
23,18,5,27,3,3,0,0,0,left,175,Forward - Right Winger,2700000
22,17,4,38,5,2,1,0,0,left,175,Forward - Right Winger,2700000
29,20,12,7,4,1,1,0,0,left,173,Midfielder - Attacking Midfield,2520000
28,19,11,24,2,5,4,0,0,left,173,Midfielder - Attacking Midfield,1800000
27,18,10,12,1,0,1,0,0,left,173,Midfielder - Attacking Midfield,5400000
26,17,9,38,6,6,3,0,0,left,173,Midfielder - Attacking Midfield,1110000
25,16,8,34,4,4,0,0,0,left,173,Midfielder - Attacking Midfield,5400000
24,15,7,5,1,1,1,0,0,left,173,Midfielder - Attacking Midfield,3150000
23,14,6,35,5,7,2,0,0,left,173,Midfielder - Attacking Midfield,2812500
21,12,5,29,2,6,1,0,0,left,173,Midfielder - Attacking Midfield,3750000
21,11,4,24,6,1,1,0,0,left,173,Midfielder - Attacking Midfield,4050000
20,11,3,24,6,1,1,0,0,left,173,Midfielder - Attacking Midfield,2550000
17,8,2,0,0,0,0,0,0,left,173,Midfielder - Attacking Midfield,900000
29,20,5,1,0,0,0,0,0,left,183,Defender - Left-Back,1080000
28,19,4,25,1,1,4,0,0,left,183,Defender - Left-Back,1350000
25,16,3,53,1,6,9,1,0,left,183,Defender - Left-Back,810000
24,15,2,37,3,5,3,0,0,left,183,Defender - Left-Back,360000
21,12,1,15,0,2,2,0,0,left,183,Defender - Left-Back,810000
32,12,11,1,0,1,0,0,0,,198,Forward - Centre-Forward,90000
31,12,10,1,0,1,0,0,0,,198,Forward - Centre-Forward,45000
29,10,8,1,0,0,0,0,0,,198,Forward - Centre-Forward,90000
28,9,7,11,2,0,1,1,1,,198,Forward - Centre-Forward,90000
27,8,6,16,2,0,3,1,0,,198,Forward - Centre-Forward,90000
25,6,4,6,0,0,2,0,0,,198,Forward - Centre-Forward,90000
24,5,3,23,4,0,2,0,0,,198,Forward - Centre-Forward,90000
23,4,2,7,1,0,1,0,0,,198,Forward - Centre-Forward,90000
24,20,7,11,1,1,1,0,0,right,188,Forward - Left Winger,5625000
23,19,6,9,0,0,0,0,0,right,188,Forward - Left Winger,4500000
22,18,5,24,1,1,1,0,0,right,188,Forward - Left Winger,3150000
21,17,4,43,10,2,6,0,0,right,188,Forward - Left Winger,1080000
20,16,3,43,4,1,1,0,1,right,188,Forward - Left Winger,720000
19,15,2,37,6,3,3,0,0,right,188,Forward - Left Winger,720000
20,19,2,1,0,0,0,0,0,right,181,Midfielder - Central Midfield,720000
18,20,2,1,0,0,0,0,0,left,181,Defender - Left-Back,23000
23,20,4,3,1,0,0,0,0,right,178,Midfielder - Central Midfield,270000
22,19,3,4,0,0,1,0,0,right,178,Midfielder - Central Midfield,270000
21,18,2,26,9,2,2,0,0,right,178,Midfielder - Central Midfield,135000
20,17,1,1,0,0,0,0,0,right,178,Midfielder - Central Midfield,270000
34,17,6,14,1,0,2,0,0,right,190,Midfielder - Defensive Midfield,900000
30,13,5,29,2,2,5,0,0,right,190,Midfielder - Defensive Midfield,2400000
27,10,4,42,10,6,6,0,0,right,190,Midfielder - Defensive Midfield,4950000
24,7,3,51,7,4,4,0,0,right,190,Midfielder - Defensive Midfield,9000000
20,3,2,36,2,0,3,0,0,right,190,Midfielder - Defensive Midfield,9000000
17,0,1,25,0,0,6,0,0,right,190,Midfielder - Defensive Midfield,9000000
27,20,6,6,0,0,1,0,0,right,183,Forward - Centre-Forward,3600000
24,17,5,41,16,3,8,0,0,right,183,Forward - Centre-Forward,3600000
21,14,4,34,22,6,9,0,0,right,183,Forward - Centre-Forward,1485000
20,13,3,25,1,3,3,0,0,right,183,Forward - Centre-Forward,1080000
19,12,2,12,1,0,1,0,1,right,183,Forward - Centre-Forward,360000
18,11,1,38,7,2,3,0,1,right,183,Forward - Centre-Forward,1080000
19,20,1,4,0,0,0,0,0,left,184,Defender - Centre-Back,1080000
23,20,3,8,0,1,1,0,0,right,190,Defender - Centre-Back,900000
21,18,2,12,0,0,5,0,0,right,190,Defender - Centre-Back,630000
20,17,1,21,0,1,6,0,0,right,190,Defender - Centre-Back,900000
20,20,3,9,0,1,2,0,0,left,182,Defender - Centre-Back,900000
26,20,4,8,0,1,2,0,0,right,172,Forward - Right Winger,270000
22,16,3,4,0,0,0,0,0,right,172,Forward - Right Winger,270000
21,15,2,6,0,1,1,0,0,right,172,Forward - Right Winger,135000
23,20,5,9,4,0,0,0,0,right,172,Forward - Right Winger,23000
20,17,4,10,0,0,0,0,0,right,172,Forward - Right Winger,23000
19,16,3,14,3,0,2,0,0,right,172,Forward - Right Winger,23000
18,15,2,1,0,0,0,0,0,right,172,Forward - Right Winger,23000
17,14,1,10,1,0,1,0,0,right,172,Forward - Right Winger,23000
27,20,6,9,0,1,1,0,0,right,177,Midfielder - Attacking Midfield,2880000
25,18,5,43,13,8,6,0,0,right,177,Midfielder - Attacking Midfield,1580000
23,16,4,34,17,9,4,0,0,right,177,Midfielder - Attacking Midfield,203000
21,14,3,29,6,3,4,0,0,right,177,Midfielder - Attacking Midfield,203000
20,13,2,22,4,4,6,0,0,right,177,Midfielder - Attacking Midfield,203000
18,11,1,17,0,0,0,0,0,right,177,Midfielder - Attacking Midfield,203000
19,19,2,0,0,0,0,0,0,left,174,Defender - Left-Back,135000
18,18,1,13,0,0,3,0,0,left,174,Defender - Left-Back,135000
24,20,5,12,5,1,0,0,0,right,187,Forward - Centre-Forward,7200000
23,19,4,24,9,1,6,0,0,right,187,Forward - Centre-Forward,2700000
20,16,3,10,2,1,2,0,0,right,187,Forward - Centre-Forward,990000
19,15,2,25,9,2,3,0,0,right,187,Forward - Centre-Forward,360000
